id,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50
17,-0.5883586444124359,2.8850470036207914,1.756115215629655,-2.8188478915378425,-2.8529773202021493,0.05707390606823212,-1.7752968041286747,1.4980097070758431,2.77335100536886,-2.792645072622902,2.9300909853330896,0.232517023002412,2.757954780761585,-0.20821181366151184,0.17979863042708671,-1.1771099489169712,-0.698634589228354,-0.039162463646078845,0.9394358075135515,1.89867643263583,0.3184148378746772,2.1373379325304476,-0.2646439814955393,-1.3432312899999097,-1.4208429703394982,-1.818021777950735,1.1305030477619273,-0.5143895898548254,-0.4565880454743137,-0.46887788858312585,1.4491447225086573,-0.6502166738537347,-0.487314022886796,0.17689940170095428,0.6447363736691949,0.21354778403445374,0.025144236066515255,-0.007410222875784583,0.474653404384422,-0.8734635656797931,1.0350804659695052,1.1500573349985082,-0.6399831083617499,-0.13541014455131434,0.09472933402951478,0.3254462772951305,0.10832578917980439,-1.0858624725755266,-0.07677498397256287,-0.03616977981291481
18,3.3079831185466806,3.1476006020452814,-5.553862314159695,1.6978929184392277,2.255573384778623,-2.3830176899996394,5.82474778699751,-0.2524612696879519,1.0701290583883998,-1.3254081178651242,3.1947902403097,0.9234142375945319,-2.074859397217589,-2.974562380891996,-0.5071165838753608,-1.2796236944440433,-0.610017346847154,-1.4033184487164625,-0.21474899414935153,-1.0224928444335375,-0.03091826063324169,-0.32446637069891326,1.3889827753802204,-0.29430159138638207,-1.1758361182634298,-0.35852373362400597,0.07852704936758624,0.31377583816629784,0.049746756067563264,1.1504195263293568,1.3059279440635456,-1.001062873754229,0.15705413528536785,-0.29369513175730916,-0.884940326238648,-0.5468275212593525,0.27482088877323857,-0.23494307791897417,1.5419199577935696,-0.45806701980861547,-0.8603498899809187,-0.3481114135260863,-0.6037819330925948,-0.4399321893386276,1.2376675370829595,0.24784836673053817,0.1884016162620826,0.1956743617937081,-0.8808932089511482,1.0821013640146975
20,18.628225799609194,1.97531096792129,0.8258393641883862,2.774622586032752,-3.5954702917725214,-2.608393011718839,0.9553839679858531,0.4071559893775255,-3.127800987569306,-4.570582375524906,-7.0616243988364795,-2.151011975967359,-0.2546083830158145,2.412309824258428,-0.3868679754489474,-1.2233436887458395,-0.43727640366318016,0.1928345500604686,-1.7129813468512542,1.6540064969543193,1.4324841460851023,-0.2062971667274697,0.7513869757078239,-1.3447925072279423,0.6808704388942769,1.8218792721527117,-1.6213758702127947,0.4110520981623578,-1.2296046806253442,-0.5776370444535356,-0.27426410498366743,0.6705362507084934,0.38411451100740723,-1.0184240512937877,1.6316422247098414,-1.2075973954487402,-0.578721831885131,-0.22809017425467992,0.6026856558743059,-0.08575025021347708,0.6265121933540357,-0.6300459773672479,-0.3934338382701612,0.21866778233877832,0.3608909188141592,0.35012041927733617,0.16653370414814522,-0.2840845211602002,-1.1600640716592914,-0.04764651658704557
21,-2.6283644151364087,-1.7027427257714554,-2.814991707177962,-2.0144201936324553,-2.9516751079348356,1.9938560661527047,-1.9486649319433476,-1.1522726312188127,1.244541701485038,-0.04568889295810798,0.5707023352853021,-1.3562617066876776,1.4108455843799361,-1.7139604833878985,-2.0198478709492926,1.376991497728009,1.140922094603532,-0.5569888740805943,-0.10282866390943282,-1.0320010295232989,3.0689537319434534,0.6278316772681076,-0.9492446456285468,-0.5646651168235902,2.094498250578553,0.02984073675505841,1.2655216170640262,2.1033880723027236,-0.36149542769708914,0.4785338939686214,0.33653819171110066,-1.0796070246743117,-1.4417181695891692,0.708008868501448,0.28792662065218794,-1.0520174189365676,0.8703751985136169,-0.18311978551923433,-0.34228786080772217,0.7352223867100197,-0.17369717135608517,0.14483496300817972,0.3213820444384791,-1.4144366205022245,-0.7021504410470147,-0.25166371462933673,-0.0005258377721304579,-0.16782800700338535,0.662580224200113,0.17135652318376218
22,-11.847212790490431,1.4770738142917472,-4.156598885818458,-4.084279211220886,2.6170386121544644,-0.13901040359116762,1.460822335489273,-1.1068522518593618,-3.2980084016852107,1.4718446843055524,0.14856490907790404,0.2872891880390205,0.6448140689470196,-0.2909870643937706,-0.876694921300542,1.4880933939470298,-0.7982243721667069,1.7902836105520425,-0.29258956917811146,-0.8097236302948245,0.7698909927682298,-0.5367450814335046,1.086849975761055,0.9595819238866558,-1.385106815558898,0.03349885084288127,-0.18582043685905314,0.7555747459303549,0.3607836091789768,0.6998776766071287,-1.0818602317736674,1.4100891924758716,0.5978460719558881,0.1463993747390933,0.9175811420653411,-1.3799850626071024,0.30649467177506984,0.6315228067034588,0.07900751298721329,0.041959826650795576,-0.5482610819181314,0.16340938298130192,1.4235975882429364,-0.01638641946474697,-0.4051812708332498,-0.1069940967165984,-0.5043659877547501,-0.20791740180263998,-1.105622899831253,0.5848682880418898
25,1.8628504839803692,-3.0281263191017795,-1.8308079400980624,-5.4118339875342105,-1.583024298263398,1.1172942218975734,-1.2284602722495246,-1.898138827845634,0.736434673514875,1.3257712253624299,0.42831759108346723,0.8437378209234497,-0.42162876076313816,-2.3405270269858556,4.11095858353121,-1.1960525710020806,-0.5321158699715606,1.3890090520126108,-0.47107915137346923,1.2209962298730148,-0.8113722579480729,-0.9407079090600218,0.595897088566868,0.5573873660261252,-0.023774571564030074,-0.9835069870396932,-0.32940742994340505,1.0468523835292092,-0.484924822234532,0.1129244209344391,1.2472905558363299,-0.016586327878487635,0.8406091195968659,0.08942980469137086,0.11035501235240032,-0.28436078658342223,-0.8521375354775473,0.7270159029400449,0.8079376190093115,0.33255162536394073,0.04008592384484823,1.1967603558981026,0.9524685975534182,0.2305612930411382,-1.4500134482121976,-0.7528195804313145,0.11744147197690813,-0.9699408011030785,0.6179259452965287,-0.643880987378361
26,-5.094184197224098,-1.6106551848505313,2.084377642898369,-0.9026218560899211,2.3603718282626445,3.4960429389684853,2.322231369205372,3.7399238868979015,2.468742313513424,-0.18061476139586163,-0.3496443933333095,-3.387224714390945,-0.13154700494591204,-0.9803463772365422,0.23019117845451997,0.5010692332542912,0.14033343042023375,-0.32521441988204225,1.3797573316831802,-1.3166256819588782,1.9307129760201724,-1.6490124560147743,0.19366226657381294,-1.258039075341065,-0.5235279960839163,0.0325662480011289,-0.5319647692959434,-1.361728665289131,-0.6192489974869955,-0.8266192436321702,-0.6777383219043641,0.7737078986797509,0.4679372145831247,0.9637727182519035,0.34987757174712525,-0.9678436755174937,0.24742282462074922,0.5978145199884611,0.15650493570711688,-0.18858486022641707,0.1616078813076902,-0.050970694162364494,0.10776590813266158,-0.22362615669449962,0.2156953513258792,0.20539903637652215,-0.11265236968511597,1.192067591528558,-0.1870158672877877,-1.1453236210762974
27,6.231330977108037,4.551823280148291,0.2932651252291468,6.58937647367862,1.2066265025698264,-5.605287225886474,5.448748538712405,-5.56180312136497,8.046109856297276,-0.8732548305313286,1.0574937520752972,-3.4931087553088505,-0.09215760654162398,0.8233652007873212,-1.1434771517887452,-1.2867244822267419,1.1958987100139407,3.7299115922202226,-0.9323235205374331,2.589283589978715,0.7162411616915244,-0.08967344727909154,-1.4700440129106442,2.1387505484227525,0.9537387925128084,-0.16582749355783374,-0.9390713676424357,0.8960434596077694,0.9703995112131586,-0.709682568661526,-0.5423243176011173,-0.38237287971172707,1.5520433176355664,0.21601829973341177,-0.4088966619096568,0.49037959249253144,-0.8434870727332534,0.8659300545122534,0.8898526676861982,1.3509346918580456,-0.3698028869774928,0.7224095829800803,0.0934014420325065,-0.005008512609259771,0.7612258155688668,0.3896044313966313,-0.14061572222322732,0.278006448961277,0.1934960199634365,0.38918834291602783
29,11.100667178153714,-0.6125950017281296,-4.201122014964763,-2.1840647583420196,-3.1324539105466047,3.6393266299917473,1.2112586849351943,4.665276668280913,4.257584865779594,9.826061066679925,4.2385802231111676,0.2604206700803264,-0.16141425750128727,-1.8069446555057374,-1.8242023150781204,2.069412285504804,-2.1282206030706226,0.8281718947244944,2.970243850793379,-0.3462548603642473,-1.1778983073783664,0.6513400057109954,-0.1773908799420909,1.221298313331362,-0.1423581762928267,-0.28080631990067223,-0.210804465225865,-1.0452461520955891,-0.19756735540839623,1.2537302313412688,-0.39635422021310057,-1.1121288049507565,1.4342574307820504,-0.9878202113916186,0.30011661133233647,-0.17864573140257486,0.46681505582078775,-0.6868370939319711,-1.3873036304855126,-1.1908862919370993,0.19609981019549133,0.570654503425117,-0.6154718476146418,-0.17378897508593347,0.4880066576311399,-0.17179900228789666,-1.9810854675837348,-0.7571958244509359,0.3740113361337286,-1.0556724874963965
30,-1.6705998205949568,-1.1980570283083734,-2.4184772276948503,-5.5607608651167695,3.7476749802795974,-1.0648796831153629,2.7718355252784583,-2.120290705884883,-2.0281992303915857,1.6134521739086014,-1.1034278014618313,2.2298887889050687,4.208792173270439,1.2266215980793482,-1.2859919645393862,0.3069003829462877,-0.4762284067186334,1.5311997598026221,-1.7049418343099398,-0.13380779346905763,-1.0796017123828805,2.0363977109409674,1.2249799426534709,0.2588321278975244,-1.1480888237370075,0.42850063936394567,1.840283984696586,0.4616021761815304,1.106321541558446,-1.5385691458970385,0.5114266571147331,-0.07054532961043702,-1.7770163620026815,-0.6018745717989423,-2.9790084491753968,0.3970681027609155,0.21153984046089847,1.3799742258501648,0.1112654147946662,0.7279490259785262,1.6562318951275625,-1.0078622840910245,-2.0999469731981306,1.1580649806536656,0.9673963602345332,-0.404755947548774,0.5049737635061409,1.9968593120125997,0.9555829024055823,-1.9277624532732476
31,4.88048048905067,-1.695619932396986,-5.915720848999745,-4.558897014015964,-0.3555874627999594,1.8827979443662386,-3.2109447237331583,-0.5826525441633704,0.4266662383661,0.11164877167695035,-3.277001598254089,-3.4860024623259203,-1.0500876714979175,0.2111744063881632,-1.090122450909254,-0.40696230316070403,-0.23471677894433476,-2.2499733772296926,0.43764815596555895,-0.4961625527285084,2.4205197367005833,-0.18015625586177572,-1.9364966499985856,0.6013075062313131,0.044466531278638706,-0.3975744204573843,0.2630784139349279,2.0388239286218144,0.3412508616874838,-0.5085272237787425,0.22546533575832184,0.1486887513084056,1.130335134344898,-1.1973616732263184,0.38094348505019937,-0.7174377894723399,0.14374681009115406,-0.4603101094209066,0.9096930635176789,-0.7555047950521161,-0.5252780644246106,-0.28613225232853584,-0.9394229289387596,0.3937347199534216,0.6893417013765466,0.12755552120785402,1.053138580012876,0.548572443259087,-0.3645376854125956,-0.6851480173825816
32,2.674348218334743,-2.206829398437403,-3.9740819963194993,0.7536034522146579,-3.4289517017779216,-1.2314300359476507,2.6283732992298714,-3.633937720215196,-1.477878994131164,2.395661796901346,1.3115698844582255,-0.3875187174714502,-1.7575155447682822,-2.1761670408144997,-0.8978539353798938,0.7200179689746327,1.8767973460440315,-0.40124963571425815,-1.360727004525649,-2.0668718575564093,-0.7832315561386501,-0.09069815748549306,1.7864813741390249,-0.5659477764422077,0.7926840084541487,0.32186009456790515,1.7901620622249266,0.16897552106487984,-0.5793763350586787,0.85162358874742,-1.0197276237107513,1.3099942447439807,0.8211469963063635,1.3017533117148916,-0.28412376847614546,0.44661558851699934,-0.6978835438371577,0.8994791721898824,-1.479102112744723,-1.3165244946357155,1.5393950794573898,0.3659564736190229,-0.13955028487986476,-0.5331241529420867,-0.8699915276607959,-0.312385063777656,0.6634800703924034,-0.530120216384838,0.21219889974406134,-1.04499007193762
34,2.967399804997728,8.528463458699369,0.3814898331324678,-0.35455974930141876,2.3135608576968605,-2.2546011499930003,-4.998785597012657,0.20936692563346612,-1.100297658478909,0.37760688939814563,-1.6528370452799779,2.7721451680821514,0.6626267142801016,-0.07679016733322293,-1.5299017731170366,0.40896292280379604,-1.395997085483722,-0.4215770073031491,0.37383832578487214,1.3130461679192358,1.2292465628133553,0.3049774733664781,-0.389471326221838,-2.26808953517849,-1.8541978820976528,1.2627618083130052,-0.8030573019872461,-0.22554600650350912,-0.6208135632086687,0.5602831933514854,0.4114742402948409,-0.0981751899125592,0.5392501210844557,-0.5549377097066036,-0.8888962471368187,-0.29547759262721324,-0.2882594291586143,1.535494867910645,0.677393307201737,1.015887146275726,-0.47655048399822303,0.9803614533418435,0.7197145121516112,-0.8443956164786341,-0.35546453406019834,0.4073231311991976,-0.6405687711169062,0.23812695434482467,0.14142048057089537,-1.3478446539984974
35,1.1155835673360184,-4.141704054443351,0.2552105745520682,-6.203106883370822,3.5898717729349188,-0.16183916685811098,-0.1812892733037721,0.019851608470332134,0.5519419612448578,0.7974885972737861,-1.2303223303354065,-0.25802427411389195,1.8510936624211334,-1.2145423387336451,-2.6875539835860285,-2.0071338084184043,-1.0513450728229248,-1.633542196789787,0.04258187094431054,1.0932446901335893,-1.2601221855264857,-0.38788870166025247,-0.20106893252746644,-0.2951316351862594,0.006973458452491987,-0.014454917600733114,0.9270326224014217,0.5218481713400204,1.151796437123228,-1.068668329282889,-0.7504426340043199,-0.4673301644222773,1.103036568326928,-0.9296439150001106,0.06554266923592661,-0.9354179593136434,0.6205247756976013,-0.2117884613713234,0.1995474420426593,-0.3450558952520755,0.39540983315750605,0.12065132421680087,-0.4290126208641768,1.1683557508556262,-0.5777578855426904,1.382991298043639,0.31123551738496885,0.18868398706441303,1.0450927183754213,0.18103755289275364
37,-1.0295803964755,-3.8570008101415794,2.998052707113666,2.1110113762007323,3.611234637775328,-2.9676892897591594,-3.8991318324062334,-2.390090968593879,1.0050105031684302,-0.08304529459381213,0.5430108066322878,-1.4768079738678128,0.09272484312139105,3.1151917564916727,0.3423327775844615,5.713823977953322,-0.6142772665071685,-1.8373364357668909,2.3288856364550177,-2.6155109818244666,-1.7878157429940345,-0.1081941677612758,3.367199724847911,0.7860392396261,-0.20089568329676746,2.8369326915626942,-0.8161161806603413,2.679725940758529,-2.183827981915569,-1.794662536662908,1.7341892664670275,-0.3715211751597009,0.32947698624992683,1.2816155469951716,-0.794206893709585,-0.1995456742541426,-1.7335853447742928,0.4820720735933753,1.7055172120466393,-0.8331348411962444,-1.1035205653914557,0.7748029343751542,-1.620517951329385,1.4087322266014008,0.5814008463825503,0.3367671679562882,-1.25003338955768,-1.2029563283916453,-0.5893113365708085,0.24170434323608345
38,-6.24192103806628,2.1251085380601205,1.1002714990378062,1.0226587665902085,-0.09472665115436368,0.30703010278609655,-3.823197430425596,-2.9503451720526717,-0.9707438982395894,-0.14737241313468466,-0.6135514755877189,-0.8924916952056816,2.1768474418494193,-3.9509309713323435,2.9524228972445377,1.6648357207171214,-0.2851963072804935,1.397825406771561,-0.37581568182760633,1.2330101442850554,-0.40666188007441895,-0.5205999119999285,0.9700411354879922,1.1993542826975212,1.4685738031335642,-1.3251644073500286,-0.6835425578318078,0.5538159161474473,0.33683901302448654,-0.11135846886120405,0.018046229286269838,1.096405261077597,-1.8033489737732888,0.14734779154859123,-0.19933799557385015,-0.7137320001003584,1.3333910569104461,-1.3127894830117068,1.2328433466495,-1.0247099348503603,-1.1534872800764333,1.022939128556085,-0.1490721412775954,-1.2104452789294422,0.13578136884830405,0.3168163239577371,0.23414521509074468,0.3434429029035792,0.05974243171201767,-0.029948268989055157
40,-4.688114201480213,0.4852201666278843,2.2548459325618087,-4.402633041858051,1.315014692702234,2.158429675611436,0.930540419013849,-1.594945683239371,3.108566213502652,1.0562889191809695,-1.1065498628894201,-0.1529253402662683,0.39612502243781744,0.8006394090292703,1.3445368591104785,-2.1891952462619035,0.1669483812358568,0.6245423167369486,-0.5798019836592859,-3.9283064889877917,2.089699548727177,-1.9078785160036997,-0.5321238526479233,0.9192242860987213,3.9905082690405775,2.061746076666843,3.0450079721288077,1.1935895515317394,-1.5800880949069287,3.500980173090932,0.38434136493769583,-4.043336798773347,1.2404298008377947,2.113559859399925,-0.9706242806446301,-0.5356908709252177,2.945185410016638,1.4647858014017578,-1.4462203224550083,1.5702401085869053,2.841398536071544,0.7693508739751805,-1.0520733823243464,0.21040748299080722,1.6162861044304795,1.5096455602351626,-0.08081081252979126,-0.9094710659357461,-1.1407676370605084,0.1476944006372495
42,0.8259353953810724,-4.138901201098107,3.584867186819579,1.5132154949970646,3.1285678032953177,-2.593678223376463,-2.619452996880486,0.7154345775402735,-1.425050466352109,-1.4916835383627973,0.9715207313700074,1.7340629654956425,-1.4045689539453239,-2.7470515466713863,-1.1678892937715804,-0.7617317878815489,-1.2622222779225138,0.14736475685814235,1.275402403502535,-0.03752834392880375,0.13670608440750803,0.6534107758684461,0.8912598595388734,1.7745312942993048,2.150941898602605,-0.8027966403550736,-0.13003545679417933,-0.7154700293045299,1.0606139279018008,0.35827047954054847,0.23795358236829361,0.6842611514027565,-0.8765088846342516,-1.0461834988025722,-0.1409416615921099,-0.24789963945699678,-0.10310343492280627,-0.11246215405674943,-0.3920089180772851,-0.30538018607790696,0.9699779153397798,0.008409068855629087,-0.43025882491067036,0.7865631383934849,0.09581857179210504,0.3053044154222652,-1.2737064048166955,-0.4025826267063636,-0.15059122536574265,0.3109416388401499
43,-4.127458760880569,1.5246224674485649,1.962677713492676,-2.5382489000801725,0.9833340851851257,3.3603708441803652,2.1579559695190658,-2.904769111747266,3.8350116822439704,0.0351915629951869,-1.1551331755087662,0.6248547609815969,-0.30641497698930775,1.4345940350953155,2.6883229698441373,-1.4047287930208132,0.001189504376554258,1.6024445734333128,-0.2622456131789484,-0.7906590717859217,1.413913499969152,-0.8062071427074211,0.7855679403586313,1.4654715319340572,2.06897614422937,-0.3812231073517475,2.139728424728077,1.8721350171460003,-1.0471714807794854,3.198234623801863,0.7503463988478608,-1.8118401351040117,0.37693508029653394,0.9817075999789698,-0.24368196051068386,-0.1975818340383691,1.50071050656675,0.7327134937714018,1.0571656289479998,0.8156313889265477,-0.018873979943596953,1.542760860279394,-0.2060105729860653,0.9004943273118139,-1.706628908704498,-0.558222237051996,0.2501060759786593,-0.37875894770187946,0.2612182347351365,-0.43028086794257003
