id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
244,1.9628956043977985e-09,6.174055984850713e-08,5.761567220320969e-11,7.704133234717029e-14,1.5221687271564326e-10,3.805412491822467e-10,3.763600166470547e-14,2.0981216848437394e-12,3.749073531115333e-08,9.844314453389145e-09,2.807786306347778e-08,1.5510437384909854e-11,9.598416351939325e-12,5.06864474434519e-11,1.793531131162986e-09,5.7413529682708943e-11,4.162971773002511e-07,3.1446075481146863e-13,8.122673952815079e-12,5.044163548150192e-11,7.213945077552736e-09,8.789657659648252e-09,2.9093826277657825e-13,4.483727438726776e-12,1.892374064521138e-15,6.696574334958321e-11,1.087100913785926e-07,5.277140828163272e-13,6.14892815764014e-12,2.3362931025284306e-11,2.203165033828525e-14,8.221892481693956e-05,9.70039654131005e-06,3.8983293398145754e-07,1.393816133639628e-10,8.42097549329665e-11,2.464057587788883e-11,1.96346445545805e-11,1.2114587470075567e-12,3.5870249887600706e-10,3.238711165156814e-13,6.849150749019285e-11,5.3360885533933535e-11,9.875987251231446e-15,8.82710615040993e-10,2.4507706835830976e-10,1.8863122919268335e-07,5.604001376531656e-14,7.987720018816516e-12,1.0596211172165217e-10,7.71692658255453e-11,0.0003502070733389604,1.3996031879548169e-14,2.3042936413406592e-11,2.8045248087297026e-08,1.1064321422744276e-07,8.817545394047238e-09,6.68396576448057e-13,2.2733211079712283e-13,3.952229509849629e-11,1.2742268456622525e-12,6.338846760918546e-13,2.250773575019229e-12,1.7545478464412049e-12,4.750853701275799e-06,2.1225178599998207e-09,4.192589752407972e-11,3.615460970788882e-13,4.604548934573734e-09,9.661538105769061e-11,8.744778064158847e-13,2.763938716349366e-13,6.410492017084025e-09,5.857127689344462e-14,1.5855780181444327e-06,1.0595147440541e-06,9.693296902041785e-14,3.8341951804049483e-10,5.327572189094306e-07,3.700844537435027e-11,7.935089004352096e-11,6.638224464409327e-12,1.6082574492274958e-11,5.03853044763383e-06,0.9995434533387534,7.028990807654495e-14,7.652000609385347e-17,4.979488074509489e-13,2.799028663619334e-08,1.5778665793662785e-13,8.190177481567794e-13,7.266057723143383e-13,4.977245037428189e-13,1.7386119360533555e-10,9.778015608085509e-11,3.973157566082854e-12,9.650893594825657e-14,3.965595448340549e-11,7.990840161699476e-12
250,1.906872264204025e-10,3.6167990090275866e-10,3.321853444848805e-12,1.5460689362128875e-05,1.1316854269797136e-12,4.184973806368426e-14,2.2718706510020365e-12,2.113317941363673e-08,6.962865816481521e-12,7.04714717053937e-12,3.030593098037203e-08,4.5806676692459515e-10,4.980834934713424e-06,1.609541115680548e-06,5.726291181489796e-10,3.2113635757125363e-12,1.1961858628679739e-14,6.814342272311288e-07,1.3492159675363603e-11,1.7032064703367956e-07,5.431102899463362e-13,8.533717570630583e-13,1.0205997222877923e-11,5.2812996643972515e-11,5.430743810443156e-12,8.353067197514227e-15,3.282429696452684e-10,4.415431423417124e-14,2.0804163325680225e-09,7.465669126757553e-14,2.4683838300277146e-08,8.507099295972012e-12,1.211145671983596e-07,4.948845025489353e-10,3.6155117904418793e-13,2.4976047551016007e-14,4.695313770503687e-09,2.7211016144307053e-14,6.43324785305194e-12,1.0926155628344471e-14,1.596387146716875e-14,3.2283246417575308e-09,1.338993779323393e-10,1.2459784585935651e-11,2.2284213312076626e-09,4.061615192502288e-08,4.2235247207693905e-08,1.876925245448047e-09,1.0218603836383432e-06,1.9417761732601955e-09,0.0016145119459445808,5.608170480202171e-14,0.0009097978903615942,0.9812405344116845,4.0387813732412293e-07,0.00018775453043506178,2.9979230442678994e-09,4.617153422735968e-16,6.731764501331624e-14,7.00806287314804e-15,1.3155394731767684e-10,3.0413368039090094e-12,5.092417109497642e-09,1.7724134798750795e-12,2.1534389272932283e-06,1.7925117880266793e-07,3.180973704862873e-09,2.27356563386781e-12,9.979198095838248e-07,0.00036001424156755245,4.467159242363533e-10,1.1259761960639785e-11,1.842571445396192e-13,7.66154791010997e-09,1.3069843028047802e-11,2.2278885180606556e-06,3.948185969815007e-11,4.382186590013646e-15,3.1494405307503275e-13,0.0004733982388651168,1.126635750515801e-09,2.564906226615314e-07,1.909327562609984e-12,6.010911920772691e-07,2.1651738662065413e-13,1.2730110339911996e-09,0.005251605340162084,8.992273248084937e-10,2.0996143096843756e-13,4.1074197393583555e-12,3.5371151238691474e-12,5.1069042414839116e-08,2.495548655544916e-08,1.0250196246620621e-09,5.676877860863755e-10,1.2759239342362232e-15,8.233205090897168e-10,1.7565431454750703e-12,0.009931238612599922
251,5.584346306453127e-12,9.173601818089935e-13,1.2238917555715038e-06,3.17302040381515e-08,8.437543237280094e-14,8.798001213039771e-13,9.973899213161287e-08,1.3341592910786334e-12,8.7495152961314e-13,5.217607822139798e-13,2.4848608363368427e-14,2.416112891321999e-12,5.688663751707555e-12,3.059252372162169e-13,2.3403109543614108e-14,4.0536040991860554e-11,4.121575272867442e-15,1.5826797150406376e-09,3.797355514751498e-12,3.158170649617351e-08,1.7487157866306223e-11,1.0294826691751042e-08,5.821049335244905e-10,9.237373028416625e-07,9.97193941261444e-09,7.060989542666968e-05,6.359710642603046e-12,2.758630238069482e-09,2.4005992553802523e-09,2.7279803276446626e-08,2.0224303768593343e-05,2.776000202425025e-10,5.349146663855842e-11,1.4518728026354545e-12,8.073814558069487e-06,2.4654241290839216e-15,0.004508652608232021,1.9496465175632253e-06,0.000719306832968859,4.0066022567510325e-05,0.0003976728150774637,7.760251105707299e-13,1.3122321521636502e-08,9.98649469769945e-05,1.0088714822786914e-10,2.0791313191404986e-08,1.870566536834055e-15,2.733152939120746e-09,2.210667394107959e-12,7.723033541942405e-13,5.559338565264167e-08,4.317722342804125e-15,7.962365445365338e-08,7.656733674663111e-13,4.577612085778387e-12,3.6794015888122216e-10,1.2927640976486712e-14,1.4514807078225545e-06,5.244511153656195e-08,2.1388022100732367e-09,1.0304043113954465e-09,4.9392807975372465e-09,3.580357995478452e-11,3.781137984427578e-09,2.542911943300397e-13,1.2086186846476539e-12,1.2422616223054514e-11,0.000358858756688613,1.4511424701975946e-07,2.350625649239382e-07,2.002795964628687e-11,3.708533832157043e-10,2.2015654954631022e-11,5.81141109079492e-08,3.99992955183039e-15,1.8138156293321609e-12,1.5835738904523164e-07,1.9020947477994237e-13,2.8466201140992045e-16,7.521281717082516e-06,4.585006405857972e-16,3.6197627412040547e-07,1.0045560751438703e-07,1.0710473312343513e-13,2.7815929522359968e-11,6.575601124546739e-09,4.5547756382163396e-09,0.00020832320252328854,2.6003406739224647e-13,1.6002597511110011e-09,7.113746005204276e-09,2.339285018035862e-12,1.8264580394657204e-14,4.568896377419854e-15,1.1367564610958698e-09,4.359199647807392e-10,0.9935537371381016,9.182105995711105e-15,3.6153219933562153e-09
254,5.92890681724057e-14,9.583899953812487e-10,5.838048504264352e-13,2.278148473679963e-13,1.222003164074178e-12,8.577803080859594e-14,1.0622039262345461e-19,2.5790294755203714e-15,1.662121772351365e-10,7.494328053129257e-12,1.573262082806588e-06,4.302000833496732e-15,1.541304601947479e-12,2.34324312957337e-14,3.5460968561191896e-09,6.403391799101961e-14,7.851541136997712e-07,3.7100428203222466e-17,7.118992864364813e-17,9.24361551249362e-12,7.67419145611755e-14,4.2379493204979337e-07,7.438477580314207e-15,1.2680373774082062e-16,3.242054640382493e-20,8.62982808733174e-15,4.227951844208082e-07,8.466914208242521e-13,1.0920304731212611e-15,1.3908851336975608e-15,5.065025231341628e-17,0.0009797314792277696,0.005886327641740923,2.6282281429949477e-11,4.772624872316024e-12,1.3633544664310363e-14,3.774779568306596e-14,3.6694961889776286e-16,1.0665697749498085e-18,4.201401083216897e-15,2.227332147989156e-18,4.3180873362032966e-12,4.850102367501755e-11,1.442437669472719e-19,1.0069850995205372e-07,4.0306480687621517e-14,1.6957638233355206e-06,4.416925063726565e-20,1.1977218283092679e-14,1.293686487729904e-11,6.004231306908715e-11,0.004920640697996878,6.996727070764482e-18,1.3728483409107124e-12,2.356817733477176e-10,6.364067884493882e-08,1.2473122911285115e-06,1.2100723622366796e-17,5.794867387688961e-19,5.270387362153857e-16,2.4205352828311406e-18,3.183976371612592e-16,1.1648511343774779e-15,2.3818179611051287e-15,0.9322467357844625,3.222100669381365e-10,6.137480207698026e-11,1.0665368243474477e-17,1.3333813244584032e-07,1.8687074256379608e-14,2.0234225904587353e-17,6.493240050329034e-18,6.316067026285198e-11,3.5135828463440297e-16,1.3131923959294395e-06,0.00011941192285613193,5.799982016381052e-19,4.479529847465877e-11,1.0034284929977402e-06,9.542218523104315e-15,3.784983721462196e-16,1.100431441303307e-12,1.7663825870638568e-15,0.05571084733954175,0.0001272651911112042,9.735523286005007e-17,6.934282616211985e-21,2.1706996296756896e-17,1.9789435197060562e-07,1.889564531425615e-17,1.0410652819202985e-14,6.467609272268637e-15,7.667398132963213e-17,1.9571769149987994e-13,6.950723977036915e-11,3.241379198990728e-14,1.2297136821965514e-15,7.401919054339654e-08,2.4301028154689675e-13
255,2.5990981799074857e-11,8.873828618922434e-14,2.3513129490633387e-11,5.15895358910208e-15,1.1446462247705693e-10,2.354383184465215e-07,1.9773461314965792e-13,4.557182190097791e-15,3.826707514528752e-12,3.868169953414348e-11,9.816987837165958e-12,2.6403176993307764e-13,2.007619043460453e-14,5.890191811993744e-14,1.0291860506276888e-12,7.886115576094711e-09,5.751401152198602e-12,1.404734888660045e-13,1.8045522076440302e-12,1.995145536493133e-11,1.0464106574699029e-11,2.1960167496911815e-08,2.4764057905795976e-07,3.528069399295624e-08,9.040508876858384e-10,2.630409179994406e-07,3.3881228049090602e-09,1.5257280115258334e-07,8.206721078846315e-12,3.143640409587289e-09,1.0233651820131627e-12,2.434314099079252e-07,6.453787897538515e-12,1.2040559383607891e-10,3.6321414192702203e-08,9.013868929313418e-09,3.789399064700111e-10,8.47516405365141e-11,1.1337331212695103e-11,2.1315544043187376e-09,3.3997121646155266e-10,2.253216613098951e-14,6.072843857589807e-09,3.1696520927023185e-11,8.381955807178546e-09,4.793210032416532e-14,1.2179596166086963e-11,3.8032742482100146e-13,6.584512847778323e-15,2.3892482139667863e-13,1.4452914054856397e-13,1.4014834356193772e-08,4.790909461360548e-13,1.9962680309865268e-13,4.807396643817045e-12,7.346301956726686e-10,1.4810638309078536e-09,1.2470524563837587e-11,3.9171642889674956e-14,2.3676276214627685e-06,1.1600184877532204e-14,4.590900297464449e-07,3.1506982727678613e-12,1.5567189619693266e-07,1.119903578076268e-10,1.631148413896397e-11,3.4599407860783636e-07,8.99695742167925e-07,5.474078621964941e-09,1.0844091298166717e-11,4.566419605848525e-06,1.4799129796906587e-08,0.9999797295878321,2.4529104109872216e-10,9.59440377386248e-11,4.215165034045353e-10,1.1304975744914992e-13,5.957733721960331e-06,4.1208048525034305e-06,1.5713004280044723e-13,3.6526606929615835e-12,3.4931608569433296e-13,3.598060846707512e-10,8.206184733619722e-11,6.67710170355886e-11,1.3028770731332693e-14,1.0383944330374648e-14,3.079573590041642e-11,6.784176381090452e-08,4.905501541805508e-13,2.018508985582848e-12,2.43488510212894e-15,8.247612812338485e-14,2.7991551377047285e-14,1.2934327770809645e-15,7.891514577227871e-14,1.5860539572952043e-10,1.3540531558633195e-08,1.578765964821102e-13
261,1.338890148495056e-10,3.0173586507659785e-13,5.605127780917945e-16,1.205486970867922e-10,1.3942673664883143e-10,3.9113459569517694e-14,1.7151141037127443e-14,1.6914154553413288e-10,7.529592152210597e-10,2.3259815462024486e-11,3.6350291779821133e-06,2.2922934467835152e-07,1.2545110166501324e-05,2.5383084230166546e-07,2.0793462476733424e-08,2.4511923956152003e-11,2.7955498568408954e-11,1.3503183610030944e-11,1.4960284386844706e-07,1.8059581858599828e-13,4.095903220128485e-06,9.035292153288183e-12,1.9509542954585178e-07,6.035175315614135e-10,4.2277543451222835e-08,2.1270134925604723e-12,1.9228215300491473e-11,1.210634412238164e-16,7.762849638629474e-10,7.460820520765068e-13,1.0030445928872997e-11,2.887620723855013e-15,1.1110841611038651e-11,7.980571759386308e-09,1.821574915956857e-14,9.447518051039724e-09,5.444400131674088e-16,3.680145676507207e-15,4.804243332399089e-14,2.5304002999188447e-14,4.119842785421333e-17,7.173324552648575e-14,1.6959963590554253e-15,5.429818387775523e-12,1.3128241687999675e-10,1.5805496326308686e-15,2.846459303941896e-06,1.4203838860146974e-13,7.730527589359822e-09,2.8607767713740827e-06,1.860079762555492e-15,1.8209164546606502e-10,2.6555116946017534e-08,6.977239631636774e-05,2.565084023387876e-06,6.462024803926787e-07,9.824137984474176e-09,3.0778254503772894e-17,3.506534308448754e-17,1.4546346071724155e-16,4.112815658350993e-12,5.778621794139632e-13,1.3061607695371543e-09,6.581326492675773e-14,1.4308828976158998e-05,1.762029196555528e-06,2.170986116178421e-14,1.6281334709878455e-17,7.846926360352031e-10,1.972558160637014e-12,4.208466652814197e-08,4.519193157906835e-11,1.4865022532628322e-16,1.3437518867301053e-10,3.1988985146527046e-08,1.794703885071345e-07,1.21738081043824e-16,5.065343641693363e-13,6.0533856160909745e-15,1.4852930597285975e-06,2.466846608344526e-07,2.5754470567568295e-12,1.3620165421167201e-15,1.1939248657305508e-11,5.3724510045179174e-15,9.018105969156429e-13,8.932557315003482e-11,2.99057586405438e-17,6.826751294252186e-10,5.100337337994466e-13,2.3900069933619786e-14,1.1436894626698996e-05,6.973313994617763e-07,0.9998696111548335,4.391397046397848e-12,4.427495800558424e-14,7.812313595145647e-13,5.804484530212655e-09,2.6687812762066826e-07
264,9.083202281516569e-08,1.0809437815607192e-12,3.931273622503545e-15,1.607618335158125e-07,1.3788882435338957e-10,9.933802765231674e-14,3.6946823163463516e-14,9.46402850327552e-09,1.4967070612111195e-08,1.1966195796926162e-10,0.0004991880135790961,6.42155010396303e-05,2.147971315961622e-06,1.1401373183705297e-05,4.799311769536152e-08,1.627601816002364e-11,3.150973551011342e-12,1.0093007957828813e-08,0.00015299796078776783,2.513278425650585e-11,2.71394423972573e-06,9.785143061800696e-13,3.69754824554506e-09,3.0928006280554295e-10,1.4722446319100599e-08,1.9539028280741784e-11,1.4064834850520295e-11,1.3651808549490935e-15,1.0960852830493157e-09,1.0274164376139827e-12,3.826616381294755e-10,3.785982058206703e-14,2.0440020423052762e-09,2.964672509176275e-08,1.0951775568096763e-14,6.716198164709039e-09,1.3353203533995672e-14,4.967404050174231e-15,2.8723272353756634e-14,1.4414849492967406e-14,5.79860193186391e-16,2.8007453283465866e-13,1.5366683868019398e-14,1.1138920838239271e-10,9.30618478095981e-09,2.2546918267545513e-12,6.944304909466601e-06,4.32653510858678e-13,1.2702559367612175e-08,0.0011929367449450663,8.732942627399283e-15,3.613601806978554e-11,1.2131073823655525e-05,4.491109622830112e-06,8.032646020093445e-08,2.499142353496698e-08,5.2209816660558846e-11,8.063740226378372e-16,1.2137140570440794e-13,1.9719203961001097e-16,6.627676841822801e-10,2.8550335695581944e-13,4.885557944699111e-07,7.978364919215708e-13,5.989328905755299e-06,2.7962706233930814e-06,9.942447512245087e-13,5.583488563868601e-16,5.747832346630536e-09,1.0503080441013253e-09,1.6309047822217627e-08,1.0258747392913539e-10,1.9508273730190417e-16,1.0980451644484701e-08,1.7104781630081788e-07,4.479553394296823e-06,6.124004887568593e-16,1.3931893022477549e-13,4.87675202554853e-15,3.4250691592103565e-05,1.394634392298311e-07,8.436366293057527e-10,3.2029871945355977e-15,7.294535887024669e-11,1.8819715870285073e-14,5.202243388113357e-11,1.0463927261775804e-07,1.5049621679237853e-16,6.306004439115613e-10,1.0260747302801499e-09,7.617428150183927e-13,0.0085888093166271,0.001928204326407625,0.9874765826011535,2.214967779222169e-10,3.7251002453708534e-12,5.458199987968716e-12,4.568711739354764e-09,8.253332294615107e-06
266,1.665624907560597e-13,2.7627278607984457e-16,6.32821723679791e-07,1.2284461341657475e-10,3.719480379834623e-14,3.7853900571294256e-12,6.445366691543223e-09,1.3839209706638384e-12,2.7223937945596996e-13,1.889054631404372e-15,2.6571320247302453e-13,4.963653334337781e-13,7.567006668415201e-15,3.1445531881547803e-12,1.837817381488843e-15,1.1797694677608634e-08,1.0871482933777345e-16,7.094101829502947e-10,5.2737959549020505e-12,4.28381565129931e-11,7.988840825991278e-14,1.4039237705079566e-11,2.390805744318276e-06,4.420255086344664e-10,3.1279405029495825e-10,3.473407464507229e-05,5.530479111253318e-14,4.880288983671425e-10,2.1077152350420896e-09,3.33504522798594e-08,2.4101142889160372e-05,7.938875275769507e-10,2.5914183902623887e-11,1.0900684744890412e-11,1.7707812360180886e-06,9.631834346917805e-14,1.617961854240022e-06,4.560855546677492e-09,4.1829377358352246e-11,8.978567563507073e-09,5.3466695310611826e-06,1.2819111906259187e-16,7.339806031397227e-09,1.3488694274605538e-08,9.134090287114999e-11,1.9831442811100035e-09,4.286713523566849e-17,6.254494835655499e-13,5.495940144536731e-16,8.263651014947576e-14,8.587895638080815e-12,4.6935871518852654e-14,6.202564383621761e-08,4.9922152838254756e-14,3.326589334066515e-14,1.5293148497781432e-10,2.0757739567475086e-14,1.1954674524976885e-07,1.0205563715099688e-09,1.7539456173885333e-10,1.6534246469073169e-10,1.3321371468196041e-09,2.8068737883627916e-09,3.706409129610356e-08,2.9773502291572534e-13,1.4867648562019093e-11,1.1458050322401757e-09,0.9999098678738524,9.107603165690931e-09,3.617305778053005e-08,2.9726011348925056e-08,3.346848320543732e-10,8.07802915721007e-08,1.749211059147664e-07,3.7845848783716826e-15,1.1599940334203032e-13,3.3868211590772984e-12,2.05338623988767e-13,5.0228088854203606e-14,7.727396143864173e-09,1.2198363311263994e-14,8.63599332445158e-08,6.521898691999565e-08,2.5048544917663736e-14,1.0331883387998236e-13,1.6828909395276904e-11,1.4417720877266833e-08,1.7957701235960467e-05,7.96534300425203e-13,1.366969083996112e-11,9.476977441770284e-09,5.752605885841514e-13,2.077528812977424e-14,1.5713501694092392e-15,4.521874215262245e-14,5.878996101269248e-13,7.472521993778151e-07,5.038760144551105e-13,1.1034416245506745e-11
271,8.794419211507266e-16,3.9180798549706453e-16,1.2695898894875629e-07,1.0958452234033087e-07,2.1610107578170166e-15,6.31502975970806e-14,6.091257604947221e-09,7.81037519851437e-13,3.865221875966621e-15,2.834426443806423e-17,5.549507363996215e-13,1.0539505666694379e-14,4.20997828788796e-15,1.5082710399085198e-13,7.982520499708022e-17,5.750345536966505e-10,4.5937792101207644e-20,7.497883102611661e-10,4.1654656352084413e-13,1.8492330602399635e-11,2.7805569129796377e-14,7.685399047595498e-11,3.9793663457830666e-07,7.003053238595873e-10,1.4272432887815912e-10,6.052457418677583e-08,5.607649114587215e-18,7.029279895197428e-12,9.970805416072026e-06,6.320744816254342e-05,0.999808988719221,2.76954005759233e-11,1.844327041674818e-08,8.557081178134825e-12,7.904175918759204e-06,1.976236943737587e-16,2.4182646237115575e-06,2.064835813964867e-09,5.422352565915548e-11,1.0532217328102618e-09,1.6144205943836988e-07,9.558342616229587e-19,1.0416238261668416e-09,1.9481599183826948e-10,4.729858199630167e-13,2.9884448072509817e-09,6.699641913802919e-16,1.6347778766917905e-13,9.71714248576992e-16,3.2641516063959383e-13,1.936911431342584e-11,9.369558409439997e-15,2.8605644395371657e-08,2.6859258984781317e-14,1.6221891807537905e-15,1.1101922904654263e-08,2.930687691137777e-15,2.1010760075146194e-08,8.607524511880274e-12,1.1495919290641888e-15,1.9579339386723388e-10,2.5366867796477002e-11,1.4171748701450622e-07,7.719168176594274e-13,6.3408697054071695e-12,3.808822393651333e-13,7.66029103368718e-12,0.00010145777214806401,1.3317588908292441e-08,8.857369498199377e-09,6.380572137156673e-12,2.870746492526097e-13,5.301520730913055e-13,1.3140340434536398e-09,1.3381976285614404e-16,7.3270515851384e-16,5.0221562492534276e-14,5.738590291013593e-18,4.320980273306221e-18,5.274119106597738e-07,1.0395942305050607e-15,1.6016871644907185e-06,2.0989032964855426e-11,2.445577355795597e-15,4.710804550727511e-14,8.869304638304831e-13,8.527030218599984e-10,2.7125716775876723e-08,2.8103675351393625e-15,1.2595093195954947e-12,8.494445074488028e-10,2.0701473835511635e-12,1.8892629414041253e-14,3.332739528512333e-15,3.289840276805682e-11,6.274198258295692e-16,2.5785080573768613e-06,3.3256104318714478e-15,1.9943700558829115e-07
272,6.275564542397729e-05,1.0924157343189873e-06,9.120817533916025e-11,1.415669502748124e-09,4.096155555603113e-08,6.958170948628571e-11,7.433818439537631e-09,5.885889105530496e-07,0.9993950588723216,6.330614608991934e-09,3.7380842811689093e-06,1.0209872171377009e-05,4.347334767229324e-05,1.5589486166868047e-05,0.0001394704395063249,3.4677890779252923e-10,0.00014305690475431402,3.2358986841174065e-07,2.6470401253204767e-08,6.694030799225135e-08,0.00011579540557167775,1.3653414937465323e-11,7.475272812375989e-11,6.174359978211347e-11,2.9502715206355404e-12,1.7184377594841517e-11,5.156683546277213e-07,1.2943777422859365e-13,1.5967494444845486e-12,2.9015666692617098e-12,2.9234499064023474e-11,2.271684218802367e-09,8.644869214978625e-09,1.60763498608324e-08,9.911177768161225e-13,9.278730406352107e-08,1.4274909198951348e-11,2.3835681323767306e-10,3.898740418846854e-11,8.485990538580702e-11,1.0933350097880553e-11,3.6512545739957675e-07,9.174318957171096e-12,6.966216645449656e-11,1.694297810100605e-08,2.099609074449985e-09,1.2296819883449807e-07,2.985122984835226e-10,4.752324904705921e-07,8.694916539500974e-06,2.9163338072706855e-12,5.252095615798745e-10,6.712650601285129e-10,3.5329328276905146e-08,5.179629174715592e-09,4.930824581820327e-09,1.1750717115774493e-09,5.963081385623599e-12,6.880157924632969e-11,7.390349973304651e-10,4.110347326774453e-11,2.96274829292632e-13,1.5067780154124288e-08,5.828768089289448e-11,1.2169860084261423e-07,8.657886608025082e-07,3.696947999260547e-12,6.072232560576875e-13,3.3826365521898136e-10,1.5471120795383006e-10,1.7897021577808683e-10,1.3445004075521358e-10,6.216836171408212e-13,8.286033373007607e-09,3.748755875327449e-08,1.3695540624769083e-08,7.426708216256789e-12,1.7905020437996467e-10,6.691439658048173e-10,9.108104457362624e-09,1.0286073682196417e-08,3.785363224608906e-11,1.42009997606801e-09,1.9130172459805865e-08,3.708600973035781e-07,1.3105068279442222e-08,2.475969153074685e-09,2.6169493750701667e-12,3.103968876450817e-09,7.806736486212964e-07,6.808869211852718e-11,3.8019457742514585e-06,3.024816649383778e-10,3.3800289889548443e-05,1.7268557944174208e-05,1.1685717019747004e-06,4.834148449652999e-11,3.398216896320392e-09,1.77789863197289e-08
274,6.697730149582925e-22,4.980009544759797e-26,5.102985610850767e-25,6.411622970686177e-28,9.026460574146936e-15,1.0412717706638978e-08,3.5685623820529666e-31,1.329757265202627e-23,7.39586577980519e-24,1.913472314539832e-14,1.3406857676585667e-13,8.104581850632667e-20,2.9575286796670863e-24,3.956775345511596e-18,4.249640948581287e-18,7.935432489250927e-12,1.639557705258994e-14,9.815870802876958e-30,3.764565817328945e-14,5.8426398245211e-26,1.3895085653541017e-19,2.0793984399115996e-15,3.187115810270194e-12,1.4446017416049203e-22,3.301433837905407e-20,1.3295897520192922e-15,2.1683681806894077e-09,3.877793561174825e-17,2.6553821477540267e-16,3.950516613731063e-27,4.203383703142618e-28,2.9613223111458912e-21,5.732626690464774e-22,1.060889536127592e-15,2.4230780281028333e-20,6.240643118256027e-08,1.2842752214122265e-26,1.6963607137294225e-27,1.1447447996650206e-25,4.593180557275594e-21,2.6541843352691334e-27,5.923278215735065e-24,4.920029311145811e-21,2.504647355575505e-28,3.2780262009594637e-10,6.262253824007119e-33,2.4771985372447454e-10,6.296528166694e-29,3.387225004136755e-24,3.1678049414443923e-16,1.4404237884053502e-27,4.613806887828123e-11,4.072015010744763e-24,3.600134456736887e-21,5.855614031010009e-13,9.932046678242124e-17,6.504700457361771e-08,2.8590410751898017e-26,1.4274083454204007e-30,1.7986526454273202e-24,5.389839917286576e-29,3.0489714192916382e-18,2.5809744682697698e-21,1.8074666860448746e-22,2.6081004439789916e-13,5.948183888004494e-20,3.315122381964073e-11,4.5995243989742575e-24,1.239545354664556e-18,1.062900502131631e-25,2.1087850758349968e-11,8.025809493876797e-20,1.1698120015368311e-11,1.3087045444320848e-17,1.1611799168175478e-07,2.888188482495072e-08,4.535430572137631e-30,1.3200587213895028e-13,2.2920545898398115e-10,1.4402605883117174e-23,7.738015668098685e-19,4.2048245214870585e-24,2.735322754736607e-25,7.367197398208228e-14,6.824601058030119e-26,5.367623515892805e-31,5.185272951208345e-28,2.200150713831182e-27,0.9999997139548519,2.2500909752128203e-28,1.568656422357335e-31,6.088670770255899e-17,8.98973007987818e-19,4.1950396267028584e-19,8.627685951076578e-28,3.261635666258675e-25,7.581164319354874e-27,8.155075710841148e-11,8.967334124677876e-25
