id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
144,3.1652171319414724e-18,6.907234532859468e-11,5.991748091368384e-19,2.9274283922972623e-18,1.378438264974612e-10,3.794816622910833e-10,8.460147745188647e-24,4.219711438140385e-21,8.373000700252668e-18,1.4994291098380122e-09,6.533799048992615e-08,2.968699473624665e-21,3.29522567832868e-11,2.4058305857814513e-15,9.729326395432729e-10,5.4440413921466236e-15,6.993551969676712e-09,1.855252752462785e-24,4.420607540460445e-14,1.5539752247897588e-20,2.1931851058522124e-13,2.6573499930181506e-07,2.3243552488095932e-10,4.362327685185135e-19,1.0076451961956955e-18,2.7522680959548802e-14,8.365869846840559e-07,9.938365119135988e-19,1.5201614173473107e-16,5.670910637108183e-21,3.586123407713429e-25,3.6593792447288015e-15,3.169662369819759e-12,1.4930759886038735e-09,7.974076517963823e-19,1.2254129618526618e-09,4.082253513642521e-16,5.713541932559327e-27,2.801951295756658e-19,1.9491556304764748e-19,2.0375643056229484e-31,8.6430255337132635e-16,1.5425500901970115e-18,2.2967980021141336e-22,6.600313036089971e-13,3.1325659442855413e-22,3.2022829417279377e-06,1.0945068344957332e-32,7.93134344486178e-17,4.582053339620334e-11,8.957390887167992e-16,6.482321966542561e-07,1.4229480929278612e-17,6.736783079007381e-07,1.1411471860360182e-07,3.409779620994094e-08,0.9999829187646311,8.930998471857344e-31,5.275768735240778e-34,2.6347859776187387e-16,6.638349809859154e-16,1.4668028631256115e-14,1.3799999918941608e-13,7.292390265576596e-20,3.994506743534327e-06,3.188535019593181e-13,2.361769702086635e-10,6.509044303793906e-22,2.728626897730698e-13,3.859213845643672e-15,1.0577293716568894e-11,4.947676448805775e-17,5.7756991243462316e-11,4.47146510809073e-21,2.8147950979608577e-06,1.6615777623669931e-07,2.186407916533424e-23,4.388357115122455e-07,5.7929636075229456e-08,7.895434929370732e-18,5.013271384626016e-11,4.026727342431505e-25,2.3381834187980593e-32,2.6260908109969227e-06,1.1988064735924198e-14,1.6441516359885446e-23,1.23690983451358e-16,6.194924894176582e-26,8.666105391883669e-07,5.958199876837481e-28,7.386867744739984e-22,6.806933137470571e-12,8.93949428022365e-17,1.7412461834843482e-12,4.150046837625848e-21,3.9922643448691485e-20,2.7603327554213534e-20,2.6195282568945715e-07,8.401948584416766e-10
147,3.800912986448388e-12,5.485881885331722e-10,4.750450869039412e-10,1.4566231297550238e-10,9.121848434111441e-11,1.2483567921822919e-09,2.8042384220717057e-16,2.4305847500579454e-21,9.292540697322781e-20,4.3198447622309606e-10,8.743619730252403e-10,1.6703849193784072e-18,5.34686232086228e-13,8.72425586682913e-19,1.11821477692607e-09,1.4571494148063172e-11,3.301222292397256e-09,5.460800196730025e-18,4.1739919030824995e-14,2.9689369423840236e-13,5.899849308197411e-12,0.9999320911475099,5.831556034040986e-11,1.428424059305874e-09,7.824076078245177e-13,1.0987087557066346e-07,1.6941069707315724e-12,4.7656575931166625e-11,5.690655779699178e-14,6.397914951553652e-12,1.470806693080607e-16,3.462746102424769e-07,3.299324951146276e-11,4.409329039383426e-14,3.3076527785478243e-09,8.606197862773978e-13,6.22360244903299e-11,2.9987821234467054e-13,8.954819231389577e-11,5.504942137377376e-05,8.094338106976834e-15,8.463637667614418e-13,1.7017117970556317e-12,7.656211334666898e-14,2.0443111574425306e-12,2.814709682436251e-16,3.170744043359131e-11,3.6779750273323363e-22,6.102145467645615e-19,4.1445157735156306e-14,2.2318808022142846e-12,9.819941788926728e-10,2.9766169564908735e-16,6.287865973590849e-15,3.5413859849323635e-08,9.625134127905173e-10,3.5371947481669394e-09,2.3347437743392183e-16,1.8206267160918443e-19,1.0976105590506264e-11,3.016556029243947e-12,1.378334360622571e-10,4.482392353593714e-11,1.0368077107453822e-13,9.544616163639632e-11,9.952446132418154e-12,9.525741733094617e-10,4.27847459126431e-15,1.225012640689476e-06,2.5956625363113516e-13,3.89291041145141e-13,1.924679089057955e-17,8.177764251113612e-08,1.6110180750788032e-14,6.642804278967464e-13,8.197611382607848e-10,2.3088071626246556e-12,3.370958434293447e-08,1.1234001786126379e-11,3.0872837178833936e-13,5.389656477310722e-18,7.580349583147094e-15,3.654775080897247e-21,1.7836851106759655e-10,3.1465346258024856e-11,2.543671801120073e-15,1.6111870911368505e-16,2.9907569866310936e-15,7.489729089175669e-10,1.981278474328012e-17,6.89106227655474e-14,4.000770410857324e-14,8.426302942915587e-17,4.512954490007233e-18,7.566215767186981e-16,7.994337722381547e-13,1.254607511997637e-07,1.0815239224888499e-05,6.480539490304668e-08
150,5.411100216289322e-09,1.0656173520609623e-11,1.6783918628042922e-08,1.7662831429176994e-09,1.214155543307286e-13,2.0085676063005273e-08,8.908744868828004e-08,2.0171485932692374e-17,2.868113471791943e-10,8.272333591157275e-12,7.879812402143816e-19,7.465720068570025e-13,1.202063596039723e-15,8.118488969063017e-18,2.4952921275696337e-10,3.432368378492495e-09,9.535045433340078e-15,2.3450257947891944e-09,2.0162513711715254e-13,7.936277015513231e-09,1.3884686760311517e-10,5.658236374766508e-16,4.0398111581034386e-16,1.332762948409121e-15,7.843019994697149e-10,4.142695095883867e-14,2.281922846693975e-08,1.3944096387846181e-09,4.905699095357474e-14,2.935177186687134e-13,2.8271156235248153e-14,3.983215594627764e-13,1.0583955412478076e-11,6.571809135969565e-12,3.532683146320207e-11,9.133679623403318e-14,6.330250810858173e-08,2.5869718959402885e-08,6.4228668538898975e-09,1.4252967863749367e-11,3.3845846572125474e-08,5.026457975300082e-09,1.4083892918062985e-10,3.9181422218342886e-08,2.0444558245801805e-13,1.3895280559449504e-09,2.3267406614062465e-17,3.397407931807648e-08,6.370313618226793e-14,9.71351306494719e-14,1.4966193658217954e-09,3.023412164208514e-12,5.897463941147023e-16,9.17353848338896e-17,2.0209035112286093e-12,1.837674001657192e-11,4.928631409170019e-15,3.0965356922784544e-12,3.476075345073058e-10,0.999997415754195,3.9778644973747023e-10,2.5570166214785863e-10,4.331132319798734e-15,1.6603328642589977e-06,5.180911041379793e-21,5.356216662189087e-12,1.2839858455608725e-13,6.69864925684248e-11,4.1800299510658e-09,3.5016693941077844e-08,6.537473577896154e-11,6.869605437007799e-10,1.007067783627205e-07,2.2170211916607272e-13,1.6241267425266435e-20,4.261064959204261e-14,2.2277362100340789e-07,6.172262623044479e-11,1.443548018452696e-10,4.4039654418072386e-12,3.863418778641734e-10,2.0839441035511207e-14,1.20715205722117e-07,8.845259037990449e-14,1.1585834373080736e-08,3.8873706992758734e-10,3.3691341337302553e-10,4.1501688542026716e-08,2.7839071397417917e-19,5.140824975974186e-10,2.290278084303704e-11,5.0500456873966425e-14,4.3750301986561994e-17,1.6320783901530396e-19,1.3304963404128385e-12,4.598107517134844e-10,4.728321702701154e-13,3.6393107804603596e-14,3.0636457161767955e-17
151,6.031573444787387e-07,1.0025756228799182e-09,4.1316020758322667e-10,1.5126189379561785e-09,8.128924812722502e-11,8.55388183603889e-10,1.4981227004864565e-11,1.5392300216414874e-11,2.610196817370515e-10,3.3209943014754855e-07,1.6807417063740177e-09,3.438351430876567e-09,1.3274318279807543e-08,1.26159923979262e-09,1.2857551027798887e-10,2.1363558810292563e-10,9.41209813099864e-14,1.3160845520808328e-11,8.950620329224068e-10,3.864770795087522e-09,1.6860031290784025e-06,9.413219058933957e-11,1.2480723274421024e-12,1.4784931314316178e-09,8.19904197982224e-09,6.678931336860043e-12,7.962978051736518e-11,8.097549604938638e-15,1.7601331785419774e-10,9.831978541217812e-10,1.3077442745299925e-13,1.8640302393428947e-07,8.628037353174283e-09,4.573745399767407e-06,5.285950774546622e-13,9.383456212854779e-09,2.0449747377227991e-13,1.5692870671775096e-10,5.5607323696236995e-09,1.0354772618869003e-10,1.0142405468353115e-23,1.7347729490352714e-10,8.883930031865854e-16,1.152774292497741e-13,6.8229694999966e-13,1.0413432406580972e-11,2.7733063484516633e-07,6.54502317056861e-19,4.3358174289422566e-11,4.768725319557936e-11,6.660614125351919e-15,2.8023092207787337e-09,2.73145950934256e-09,1.2537566915908356e-09,9.420442153230936e-05,3.143897242458756e-08,2.0102372559486282e-10,8.717227314061571e-18,6.854609954636147e-17,3.1465912833678492e-09,4.810534890496805e-08,1.4515803415147693e-11,1.2859573202906327e-08,1.1158636670267435e-15,2.998749161520625e-10,0.9998970033202857,8.379560797548865e-12,7.94726558941633e-19,1.2608458265545453e-07,1.143951818228712e-12,2.592239360937816e-07,3.936747167096128e-12,1.1943051880545392e-12,3.4047152271484965e-14,6.592556273038557e-11,4.999542381234571e-07,1.0597339341886412e-13,1.320581986179895e-13,3.638889246094768e-12,3.124056008959305e-08,7.44769535150369e-09,1.5547469984341633e-14,6.577582229363774e-19,1.9194575918851326e-12,1.0238823642451603e-11,4.620728510732525e-09,7.091894297664394e-09,1.2431021783441924e-16,7.226114321465465e-13,4.2922794356579034e-15,1.9046676070529737e-12,2.1253365161777905e-09,4.6509599675956534e-10,1.3581547796373873e-09,6.156659128597498e-14,8.60611759462072e-15,3.6261322778244766e-14,6.989001238155497e-10,2.620078157105885e-08
154,2.5827991140649184e-08,3.4205291704505624e-07,1.5074987436055025e-11,4.180185034838324e-09,3.1889293273509136e-07,1.287301102572188e-09,1.2579544832430607e-08,5.600756460194489e-06,1.6599710487378025e-05,5.029191151237908e-08,2.7123797956165728e-08,0.9992065872119044,5.937654278368641e-07,5.590407076657001e-06,0.00032286331089334205,1.573878988920178e-08,2.281191804786654e-09,1.397182077875657e-08,1.2524924831617175e-06,3.68060067375756e-09,1.038219446935061e-06,3.2264625683426556e-12,8.762761033904607e-10,2.0495706067677576e-12,2.958344568293138e-09,7.37035491314972e-12,2.9130199854685575e-09,3.709041520731797e-16,2.1766106817741024e-08,5.0371927314738866e-09,4.019263918935154e-11,2.6453175870143142e-12,1.0609481183741747e-09,4.141018238024595e-08,6.890900560617945e-14,3.5814766287747584e-07,2.4523660801643575e-10,6.065159180838905e-13,5.254382603366475e-11,2.1541438793182306e-14,2.9564168865283274e-23,9.287965341832896e-12,5.837063733333784e-13,1.9555464535370158e-10,5.618383921397117e-12,1.6373328049537907e-12,3.3263032156499273e-09,5.929823730857697e-10,0.0002272559659469158,8.693862899904416e-05,1.816207853163361e-13,8.994520793504427e-14,3.6703331123223745e-07,1.0058429480175909e-07,3.4480276883516797e-09,1.7471366875485758e-09,1.665036717679927e-10,2.2562210280929267e-13,1.3210101529010062e-14,3.572867620390655e-11,3.5419089033257958e-09,8.235639033699962e-12,5.073953805624708e-09,1.2273547104238568e-11,4.882912494105616e-12,4.6491388571232156e-10,2.8867624329767068e-11,6.33927155359e-14,2.953232706460301e-11,4.433107067061897e-09,1.2250162690573848e-08,3.815555938716976e-07,2.5178281892991323e-15,1.3153256359969934e-06,2.818633698746853e-10,2.1398697311575878e-09,2.7026234930800043e-15,5.789547368522054e-12,6.937491337296292e-12,9.011588045953772e-07,1.1602369508786232e-06,2.093981130403253e-13,5.076668720069863e-17,2.0868612523044573e-09,1.0888006543846601e-10,1.6413329530433698e-11,2.6326716218145884e-07,4.8546507277963145e-14,1.6265724952935002e-13,4.633109818508883e-07,6.1435391244203316e-12,5.788513111140632e-06,6.539294918497074e-06,0.00010693160363386298,3.2858272252371265e-12,2.322847839978181e-08,7.904055172766994e-13,3.464924650173915e-11,1.5190055596309222e-07
156,4.077697877290474e-09,2.784910138377406e-07,2.9775622149482696e-10,1.5496570756494872e-07,7.01918991241069e-11,1.1085578360069576e-11,7.545186338671374e-10,1.1779660020427883e-09,1.3488987724137744e-08,8.817127797077513e-11,1.0226897001617767e-11,1.0147607149647356e-06,3.43541303290416e-05,6.698382696872221e-09,3.5866581635508354e-08,1.1571897352094773e-09,1.0019138985641566e-12,1.0423975667755627e-07,9.645173055175486e-12,7.517500745050628e-06,7.930102914359612e-08,5.520289766599396e-13,7.503994488028145e-13,4.650279890587591e-14,3.405431244966232e-11,1.14519046107642e-13,1.4261090092020051e-07,4.3917221626473502e-16,1.2376760688009084e-10,4.363484536808077e-12,7.083292632311086e-13,7.986375040985251e-12,3.273720729916857e-11,1.2189133285747928e-11,3.3477178544446805e-11,2.0004321426619043e-14,4.4271525905147593e-07,9.575923295642319e-12,5.1651900634575444e-08,4.784995708861272e-12,2.204127379384267e-18,9.710167842689052e-07,1.827736453964958e-12,4.5493310363512054e-12,8.895707665563153e-17,3.863192578961203e-08,6.762727984623428e-12,0.00015641714859086583,0.999786416410277,2.400190148765729e-06,1.106913692205454e-09,4.142023739820293e-14,4.6294456227529194e-11,1.4353796910660684e-09,1.057579471752123e-09,1.0292723536532168e-07,1.3343623816235584e-12,9.718952303015628e-14,1.494478100844641e-11,2.4523729550976295e-10,1.044251480924337e-09,6.9774139094829986e-12,1.534496085912573e-11,2.869809283037064e-11,6.69921325396098e-16,2.3188457749987876e-11,2.0152897337792338e-14,6.08491168000175e-14,2.6813175419127975e-07,2.9711634282854e-10,1.8093907141842723e-13,6.0560078370917946e-12,6.760569965987009e-17,1.7240884570779028e-13,4.101942992301524e-15,1.9543672526677608e-12,3.054795125127522e-11,8.236831844642174e-13,8.508716411430835e-15,1.7982270866141175e-07,5.0136871707504785e-11,1.7146232966878237e-14,1.5156143494384328e-11,1.4362128709112402e-10,2.443901691802299e-08,4.900889392705437e-06,2.324492322529137e-09,1.0102202868945205e-09,6.109705978986625e-19,6.402737626481228e-07,5.853946498289317e-13,3.775409610495562e-09,2.126007233819571e-12,1.0354638904525417e-10,3.370801390311786e-06,8.251386236156102e-09,2.7587882434526242e-11,3.155062130682338e-14,4.389443814349998e-08
157,6.085067657270084e-11,1.3221523598861305e-09,1.1243839543823634e-09,1.42032737164022e-12,4.2790371081866326e-10,0.9999212515876508,3.6092582458706836e-09,7.37656956636006e-15,2.8360938026377797e-12,2.466691455535136e-06,5.3194917979975116e-14,2.8122452061933966e-15,2.738473366080583e-16,1.0409396166440502e-15,1.9394144213132723e-09,2.2543687176085053e-08,3.7437948536339457e-11,9.741907715241593e-15,1.523799370660419e-09,5.482268709865418e-12,5.296192362124144e-10,2.1837253003009543e-10,4.2714969908516046e-12,6.113829833392828e-14,1.7354271990818872e-09,1.1507598075282944e-13,6.941891640854678e-08,2.2877398950564025e-10,1.9499243690778374e-07,6.138787077449107e-11,3.139950765855928e-14,2.0600551091690313e-14,1.1428125724105762e-10,2.470246090529003e-10,3.455605196942094e-14,3.574628148530932e-07,1.2733766213071976e-12,9.551664673525551e-13,6.785628386348398e-11,2.7443533128611003e-11,1.6326697935804473e-16,3.212541115683878e-14,3.2556270154396236e-09,1.406272807269566e-11,5.215323508915514e-10,8.435292688207303e-16,2.025245635461357e-12,5.434240004025586e-19,8.054874896729758e-17,4.012739544364164e-12,3.815350407312298e-11,3.6306453204448747e-10,3.924065854542875e-15,4.57277779152549e-13,1.50739255612256e-08,1.3866352316920552e-09,2.3690233673685692e-07,7.297771786211114e-16,2.710666903536383e-19,3.4854746423955436e-05,1.2519165486855223e-10,9.23243935172629e-09,5.515808594226045e-13,5.08880419750465e-10,1.0698591720106758e-13,1.1329519644834092e-10,3.9150091173332987e-08,2.3997247115215855e-13,7.761768991777583e-11,3.022848522418335e-11,1.1531352434371198e-07,7.754845740626656e-09,2.403884630981555e-05,1.3015404549312383e-11,4.4270405342054515e-13,2.4052230569671515e-09,2.6703508342643823e-08,1.0674325066841981e-07,1.614777731223322e-05,1.602122214291997e-15,1.0916975321238378e-08,2.1192693392398654e-16,2.0131152997548016e-16,1.3978500856689192e-11,1.8996141276641824e-09,2.835927899754264e-17,2.3035209294912803e-13,3.446729386766611e-11,5.90441287499792e-10,6.622750676098362e-15,1.0690572673850232e-13,2.2132830258570723e-13,3.327377752756172e-15,6.559027384020809e-16,5.485905048133841e-18,4.298058627811787e-13,5.164349674698004e-16,3.4488761626507115e-09,1.3512592908315505e-12
158,7.849380673017977e-09,7.407730309792898e-08,6.050117797669868e-11,5.8472194285314015e-12,1.3921687121795165e-08,8.423399601666793e-11,1.0867061537781403e-10,8.709353772083534e-07,7.545496521444513e-08,1.7735814618961578e-08,7.238802243591537e-09,7.822126305461295e-05,7.557274839692622e-07,0.9998432225042645,5.323660100418734e-05,4.0230061594893884e-08,6.433189878337694e-13,4.8622906509719404e-06,1.5413107918028134e-09,1.3968820119585267e-07,2.590030551908691e-08,1.1380357881510968e-12,3.475699655886562e-11,2.8057744965457676e-13,2.8655985225793676e-11,5.485537069646317e-13,5.646622499232545e-09,3.1407920225308685e-15,6.361610115169862e-10,1.8268788629437643e-09,2.4591566447169746e-10,1.2713161494203807e-10,7.8665071753824e-08,8.845921366611669e-06,7.704900716595338e-13,9.810194057718147e-09,1.0079470268747271e-10,6.48133736772131e-13,2.3412989894894538e-11,1.0363298990344709e-13,2.2961103620111783e-24,6.065975307811592e-11,2.124281915390047e-14,3.6151392002135785e-14,5.214286089649529e-11,1.2167079160764308e-09,9.386682962907402e-08,2.616739898069356e-12,1.2304447123154322e-06,4.204798234669139e-06,1.9690372428638227e-14,9.81011316036531e-13,1.1909727389868594e-06,1.5955067121132208e-08,2.7549665285262534e-09,6.816999339314067e-09,1.5466413917092974e-11,6.744358105281249e-12,4.260382120201856e-15,3.3451525401397625e-11,7.904905519103522e-10,2.2230159605143954e-12,2.294087007153219e-07,5.199557597091362e-13,9.500478889077343e-12,2.4597281431312378e-08,1.9545898799415384e-09,2.465107159637307e-12,5.407567213398982e-10,1.0206009903925177e-09,5.863914921343525e-08,1.5449480481233128e-09,4.7558062261105327e-14,7.47065821891771e-11,1.356713331010766e-10,1.1136730754699853e-09,1.0854450169165911e-16,1.4888275363906442e-11,2.7160704471098874e-11,1.045583723226881e-07,1.092185304351133e-07,2.0623631030819198e-13,6.246290251099955e-18,4.00403551105492e-09,6.179307819886785e-10,1.071592953741482e-12,3.169340230481837e-08,6.855368364885516e-15,3.2239691360869586e-12,1.1076628077556332e-10,3.865616198890384e-14,5.018423736049277e-07,6.792035296006772e-08,1.34081812564491e-07,2.3319924499275928e-11,1.3472579962253108e-08,3.971514704075724e-14,1.1248566998673895e-11,1.449274894461956e-06
159,1.9522851906344164e-12,2.9526504768716443e-07,6.438331403605094e-14,4.2841407511948687e-20,0.9999622411843595,8.18396771228785e-07,7.932278391786635e-13,2.539849216196903e-10,2.4589313616257153e-08,3.058114853676684e-05,1.1494845651175929e-11,8.5010302173845e-08,1.1267050635895605e-14,4.201198742955241e-15,6.506749605343626e-10,2.3929928760150887e-12,1.5679872649832587e-08,2.5173321833539706e-18,2.11536444771472e-10,3.440997636573562e-17,6.436449737408758e-09,5.5632224866520785e-12,4.143163202672707e-15,1.8847507311033613e-07,7.902044373692655e-19,1.9826672412915483e-17,3.0515728197347184e-11,1.407381201639178e-21,7.270723148042917e-13,4.345656424779296e-12,1.1563813825711507e-19,6.234541737614536e-14,2.969545687497757e-12,3.708435567650514e-13,3.7457325823233367e-22,4.57706995090032e-08,1.333158357791162e-13,2.2812948885508618e-21,2.1437601236679165e-14,1.008532193142654e-09,2.4365712574839433e-24,1.7749611431936053e-21,3.5620027998894854e-17,2.855676358117634e-17,1.7581593603273351e-13,1.6988106232499504e-19,8.096115443259171e-13,2.5506713355201827e-20,5.506849177247869e-13,9.001405878647361e-09,6.29802960764524e-18,9.276214792190108e-17,2.328639498832744e-16,7.876234198954473e-14,5.6207579348757335e-06,3.5200484877908285e-15,4.331101229155227e-11,7.770112767130057e-21,4.253761110697351e-25,2.787530272157105e-15,1.527927028251339e-13,1.508818317705559e-09,2.875589637639515e-13,1.487323681108239e-15,5.40067926846544e-11,4.686142239859886e-13,4.695867524489133e-15,1.6935485541510746e-22,1.4760568205722127e-12,5.47016823096108e-14,3.0358579837721276e-10,6.1775203575356484e-15,7.475165847706669e-17,6.019372495723038e-11,6.144112166680986e-08,1.4386868893570177e-12,7.51982696083786e-14,1.9471611662678217e-13,7.008356649913547e-11,3.954622767380679e-12,1.3456735670856865e-09,1.5355378798390267e-22,1.2637440425333769e-26,2.3470263843536145e-14,4.867182915897791e-12,3.4308305276559677e-13,1.4215119773811907e-17,7.471187643580121e-26,9.014915622502529e-14,5.099104797664585e-13,5.217010081153037e-19,5.1692663408930516e-14,1.0342778826702285e-09,7.384359830038714e-13,3.073018227615278e-21,3.555936960659464e-12,2.307697715846942e-15,3.908681210918686e-13,2.166959267391292e-10
161,2.56676797182806e-11,1.568607469829573e-09,8.468950573365318e-10,2.3843682316719963e-13,5.8722188376271095e-08,1.3314055015356448e-07,2.712117378194055e-12,3.431319545959563e-12,5.934744044809109e-12,2.0109245298931686e-07,1.0191595667389058e-11,3.2123075312975455e-10,1.8485993475556412e-09,2.4947666770489566e-14,1.4258098035708962e-11,5.216458673204985e-11,7.667647905084471e-15,1.794151761041384e-13,1.641319554788072e-11,9.127646304451338e-11,8.761899022656084e-07,7.71352270420993e-09,7.430844812554004e-13,5.137416991601238e-07,1.0694977345940529e-11,2.6270053514341517e-12,2.777896849878372e-07,1.6466422837235182e-16,1.3515099196580239e-11,4.014783276558024e-10,6.90645873197123e-14,3.2922681051654584e-09,1.9210349560369078e-10,4.155689964211318e-08,1.083793570646693e-14,2.259003259628675e-10,4.149506471430706e-11,8.383352760612422e-13,1.1977354579013468e-08,4.656415886872159e-10,1.733168266505621e-17,2.075015970418846e-13,4.2935548918312456e-15,4.891681906872239e-15,2.4595377560201756e-15,1.084985801372081e-12,4.644369378124607e-10,2.8243173588341315e-16,7.065777554155756e-11,5.513681265138558e-12,8.642665284589832e-13,8.46770513612913e-12,4.167499985005617e-11,2.6691348765894243e-10,0.9999916106249894,4.6304421913938975e-08,8.623108494645349e-10,2.9517230603494213e-19,1.951581992174287e-19,7.428134510138084e-09,1.192649917452378e-10,8.51971454057606e-08,5.417660803378763e-12,2.9110700588947903e-15,1.951323701785274e-11,4.588878215736946e-09,6.786214584364367e-13,4.6498874978359374e-18,3.570602790031082e-07,2.1039603038403035e-10,1.5963732081991748e-06,8.827747143607648e-14,6.907360248691785e-12,1.39483471155495e-13,8.120628780700396e-12,3.0852330229683076e-10,9.74366408102185e-12,2.479577559441372e-12,1.4533314008416385e-12,4.153220029349847e-06,3.048846482042934e-09,1.1254650441423744e-16,2.3443887118548468e-17,3.469194725752865e-12,7.627415652363107e-11,6.740225144576345e-10,3.2804401624427365e-10,3.9201550053013176e-16,1.8185906891121259e-13,4.423620557636622e-15,5.849171688576006e-15,2.498406280492555e-12,1.4142573499617255e-12,1.1706343687621454e-13,6.107620566424731e-17,3.366285628953878e-15,4.811852050771511e-10,2.457000299719336e-11,7.679303548078781e-10
162,1.7661743993243162e-15,1.3647030089939127e-10,1.6205299973243117e-08,8.679516874644426e-11,8.844195468878385e-15,4.0067008828116657e-13,1.8023373142973373e-08,5.344923789247098e-15,1.9793756566708935e-17,1.5481189689756815e-15,6.172226491810887e-21,1.2613589631228288e-15,8.470078200949213e-16,5.062212939132401e-19,1.8844419487664026e-12,8.708446753136798e-10,4.470922605800563e-17,1.6278510516915985e-09,1.5435700629730762e-16,1.915425135647618e-09,1.1404975830153538e-16,1.5282918016563645e-12,6.636649454998624e-14,3.010392200717956e-14,6.4730078786402475e-12,3.380027027975854e-08,2.831511186004759e-15,1.9402526756344696e-10,1.6360102719986852e-12,8.914618085413983e-09,1.5588628916806258e-09,4.0791792569615984e-10,1.215033919796657e-11,1.578830314313067e-13,3.21566392231941e-07,3.0589447706113445e-16,5.588859450178614e-09,9.165591313978526e-07,3.2722033688718417e-09,2.0726444204478037e-08,4.938509416515027e-06,1.0199474659171363e-12,1.397051410255985e-11,1.6712413781963361e-10,2.4226268613802662e-14,1.5197679079517257e-09,7.452286326174898e-20,5.703708517405652e-09,6.488308195289751e-19,2.990896948628626e-16,3.2057228141393226e-11,2.2792178034947454e-16,3.5952783152313767e-14,2.673386244885853e-20,4.852947309537971e-16,4.345702238319082e-15,1.9277393836127627e-20,0.9999930666847324,1.3535644885613958e-08,5.1973593207218575e-11,6.199934345105491e-12,5.239176759957195e-13,1.2308110068586755e-08,2.1459298103802517e-09,2.6670324980006633e-23,2.5951328321173314e-16,8.387831516780695e-11,3.738884113060555e-07,3.234141267462944e-12,1.897600382421433e-14,3.182950689839223e-16,2.305664086977707e-16,2.3472434014196347e-10,7.77212208965013e-12,5.045205900029008e-25,4.651767652405553e-18,3.958232893234644e-11,4.744556874878007e-10,1.1871753052534018e-15,5.118262190384947e-12,3.9017488109439402e-19,2.440094363224121e-12,1.3313627024952218e-09,9.755376148070219e-17,1.7643367683265282e-11,8.494153078555268e-13,7.860562679855915e-15,2.3005310368897774e-07,3.324047930774691e-17,9.916830529134682e-11,4.4825819377814784e-13,5.687902964333089e-17,5.170742219588898e-17,3.8350635561174676e-23,1.488479939347747e-12,1.4957828496602933e-09,1.0111850778881517e-10,3.2768059093172405e-15,6.065887306300453e-15
